-8.041172981262207031e+00,-1.115065002441406250e+01
-1.468127918243408203e+01,-2.340055084228515625e+01
3.235819625854492188e+01,5.305440139770507812e+01
-7.171671390533447266e+00,2.126320648193359375e+01
-2.796838760375976562e+01,-4.068272781372070312e+01
7.943585205078125000e+01,-5.014077377319335938e+01
-1.498479604721069336e+00,1.207943534851074219e+01
5.917732238769531250e+00,-4.923884868621826172e-01
-6.860576629638671875e+00,-7.302337169647216797e+00
1.630053710937500000e+01,-1.240802955627441406e+01
2.175253677368164062e+01,6.704749298095703125e+01
-1.496776199340820312e+01,-5.161717891693115234e+00
-1.281272029876708984e+01,3.160361099243164062e+01
5.296705722808837891e+00,1.784137010574340820e+00
3.130979156494140625e+01,-6.393598079681396484e+00
-1.181254291534423828e+01,-1.368853759765625000e+01
-8.410098075866699219e+00,1.795437431335449219e+01
2.003774070739746094e+01,4.744173049926757812e+01
1.782302093505859375e+01,-1.126803207397460938e+01
-2.370976638793945312e+01,2.132307815551757812e+01
1.604929733276367188e+01,6.766049194335937500e+01
1.734571266174316406e+01,-1.092467594146728516e+01
1.330693721771240234e+01,-3.810254096984863281e+00
-1.081634283065795898e+00,9.716741561889648438e+00
1.288981781005859375e+02,-6.282793045043945312e+01
9.539515686035156250e+01,-7.022715759277343750e+01
-1.545811557769775391e+01,-2.600780105590820312e+01
-3.505772781372070312e+01,-6.428911590576171875e+01
-1.025774669647216797e+01,1.850676774978637695e+00
1.428802776336669922e+01,-1.101355743408203125e+01
3.832638168334960938e+01,4.824253463745117188e+01
-1.134039497375488281e+01,-2.272411727905273438e+01
1.395267581939697266e+01,4.447636032104492188e+01
-4.354736709594726562e+01,-6.639218902587890625e+01
-1.698418426513671875e+01,2.467252349853515625e+01
-1.017471218109130859e+01,6.148681640625000000e+00
5.625878810882568359e+00,2.351537704467773438e+01
3.231071853637695312e+01,-8.532915115356445312e+00
-1.106964778900146484e+01,3.900778961181640625e+01
-1.100684452056884766e+01,2.381188583374023438e+01
2.309151077270507812e+01,-1.000532341003417969e+01
5.451825332641601562e+01,-4.050979995727539062e+01
1.559679565429687500e+02,-7.547093200683593750e+01
-1.086446285247802734e+01,2.718921852111816406e+01
-1.453156471252441406e+01,2.372143554687500000e+01
-3.438504791259765625e+01,-5.303632736206054688e+01
-2.716694450378417969e+01,1.222013664245605469e+01
2.264933967590332031e+01,-7.063669204711914062e+00
1.150326156616210938e+02,-1.099365386962890625e+02
1.760183525085449219e+01,-1.235050773620605469e+01
1.169725723266601562e+02,-9.569709777832031250e+01
4.697841167449951172e+00,4.709100341796875000e+01
-1.130668830871582031e+01,-2.264270067214965820e+00
-2.727337646484375000e+01,2.681867218017578125e+01
-5.305347442626953125e+01,-8.550941467285156250e+01
1.102489700317382812e+02,-7.067238616943359375e+01
-1.534487438201904297e+01,-1.823928451538085938e+01
-1.890967559814453125e+01,1.948340606689453125e+01
-3.333308792114257812e+01,-6.356875610351562500e+01
2.794838714599609375e+01,-3.369009733200073242e+00
1.977245521545410156e+01,4.443297958374023438e+01
-6.797709941864013672e+00,-2.673887014389038086e+00
-7.142305374145507812e+00,-8.485387802124023438e+00
5.579970932006835938e+01,-4.230424880981445312e+01
9.828629302978515625e+01,-8.956694030761718750e+01
1.197423648834228516e+01,-2.557823896408081055e+00
9.719284057617187500e+01,-6.856774139404296875e+01
-6.845352935791015625e+01,-1.144469070434570312e+01
2.045825958251953125e+01,-2.134489822387695312e+01
